Unnamed: 0,observed_on,license,image_url,place_guess,latitude,longitude,positional_accuracy,species_guess
8000,2025-05-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/498905937/medium.jpg,"Cardiff Rd, Toronto, ON, CA",43.7130666667,-79.3840466667,14.0,Red-breasted Nuthatch
13154,2025-06-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/527221620/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Mourning Dove
21694,2025-11-15,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/592065492/medium.jpg,"Bayview Village, North York, ON, Canada",43.7815554252,-79.3718798854,440.0,Dark-eyed Junco
15115,2025-08-05,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/548029688/medium.jpg,"Brimley Rd S, Toronto, ON, CA",43.7061367527,-79.2348846733,396.0,Black-crowned Night Heron
16360,2025-08-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/559613355/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6465422951,-79.4609276828,372.0,Broad-winged Hawk
5097,2025-04-16,,https://static.inaturalist.org/photos/487264649/medium.jpeg,"South Riverdale, Toronto, ON, Canada",43.6281483206,-79.3256530736,61.0,Great Egret
12610,2025-06-15,,https://static.inaturalist.org/photos/521578440/medium.jpg,"Toronto, ON M5J 2G8, Canada",43.6379867373,-79.3817349896,7.0,Red-winged Blackbird
15302,2025-04-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/549988362/medium.jpg,"Centre Island, Toronto, ON, Canada",43.6169637389,-79.3872402504,15.0,Bald Eagle
16508,2025-08-31,,https://inaturalist-open-data.s3.amazonaws.com/photos/561126665/medium.jpg,"Henry Farm, North York, ON M2J, Canada",43.7721833333,-79.3284222222,14.0,Red-breasted Nuthatch
3526,2025-03-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/477931977/medium.jpeg,"Toronto, ON M5J 2E9, Canada",43.6162462538,-79.3715244904,114.0,Red-breasted Merganser
7364,2025-04-28,,https://static.inaturalist.org/photos/496093172/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6542366667,-79.3526383333,10.0,Yellow-bellied Sapsucker
23751,2025-07-22,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/608172111/medium.jpg,"Taylor-Massey, ON, Canada",43.6979719944,-79.2958590283,36.0,Solitary Sandpiper
13579,2025-07-04,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/531457288/medium.jpg,"West Ave, Toronto, ON, CA",43.6648333333,-79.3460866667,18.0,House Sparrow
14070,2025-06-25,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/537049870/medium.jpg,"Ontario, CA",43.6636932289,-79.2436026451,61.0,House Sparrow
16915,2025-09-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/564671337/medium.jpg,"Woodbine Beach Dune Ecosystem , Toronto, ON, Canada",43.6605360747,-79.3080383887,2.0,Palm Warbler
17313,2025-09-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/567306459/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Mallard
6822,2025-03-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/493096623/medium.jpg,"Downsview, North York, ON, Canada",43.7415812034,-79.4808366728,15.0,Northern Cardinal
14075,2025-06-27,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/537050024/medium.jpg,"Ontario, CA",43.7714568416,-79.0800920219,183.0,Northern Cardinal
18638,2025-10-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/575143661/medium.jpg,"Front St E, Toronto, ON, CA",43.6487283333,-79.3713,31.0,House Sparrow
4038,2025-04-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/481884705/medium.jpg,"Bayview Village, North York, ON, Canada",43.7787450262,-79.3701475096,743.0,Mallard
12061,2025-06-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/517199314/medium.jpg,"Ossington Ave, Toronto, ON, CA",43.6587666667,-79.4237533333,18.0,House Sparrow
6913,2025-04-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/493768694/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Mallard
19528,2025-10-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/580331016/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6462579629,-79.4648668995,15.0,Pine Warbler
14726,2025-07-28,CC-BY,https://static.inaturalist.org/photos/544578178/medium.jpg,"Scarborough, ON M1G 1E3, Canada",43.7572294626,-79.2186060548,233.0,Cedar Waxwing
13875,2025-06-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/534855915/medium.jpg,"Sunnyside Beach, Sunnyside, ON, Canada",43.636766,-79.4520176,319.0,Canada Goose
21692,2025-11-09,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/592049412/medium.jpg,"Rouge, Scarborough, ON, Canada",43.8468145476,-79.1665146424,244.0,Red-tailed Hawk
17893,2025-09-21,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/570383008/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Canada Goose
8960,2025-05-07,,https://static.inaturalist.org/photos/501512902/medium.jpeg,"South Riverdale, Toronto, ON, Canada",43.6603106982,-79.3112001676,61.0,Bobolink
4046,2025-04-01,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/481894800/medium.jpg,"Bayview Village, North York, ON, Canada",43.7797907681,-79.3828978012,604.0,Hairy Woodpecker
1779,2025-02-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/470097881/medium.jpg,"Bayview Village, North York, ON, Canada",43.7777843615,-79.3694172112,184.0,White-breasted Nuthatch
20603,2025-10-20,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/586491133/medium.jpg,"Hawk Hill - High Park, Toronto, ON, Canada",43.6463000354,-79.4656896358,10.0,Northern Harrier
19556,2025-10-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/580330731/medium.jpg,"Bayview Village, North York, ON, Canada",43.7820521931,-79.3734021347,681.0,Black-capped Chickadee
7186,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/494826681/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6409667923,-79.4582608594,48.0,Red-bellied Woodpecker
11877,2025-05-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/516112332/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Red-necked Grebe
17262,2025-09-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/567083833/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Chestnut-sided Warbler
18060,2025-09-24,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/571869730/medium.jpg,"Rosetta McClain Gardens, 5 Glen Everest Rd, Scarborough, ON M1N 1J2, Canada",43.6968253,-79.2557466,193.0,Yellow-bellied Sapsucker
14114,2025-07-12,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/537392744/medium.jpg,"The Kingsway, Etobicoke, ON, Canada",43.6473849822,-79.5115931829,891.0,Northern Cardinal
12083,2025-06-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/517374902/medium.jpg,"Golfdale-Cedarbrae-Woburn, Scarborough, ON, Canada",43.7529241656,-79.2122160572,61.0,Red-tailed Hawk
5106,2025-04-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/487425572/medium.jpg,"Mimico Creek, Toronto, ON, CA",43.6475996799,-79.5205502107,22.0,Hooded Merganser
20640,2025-05-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/586493005/medium.jpg,"High Park - North Half, Toronto, ON, Canada",43.6490889589,-79.4642275187,440.0,Ovenbird
9701,2025-05-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/505016681/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Black-crowned Night Heron
4220,2025-01-08,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/482820127/medium.png,"New Toronto, Etobicoke, ON, Canada",43.592156497,-79.5106425096,77.0,American Crow
7278,2025-04-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/495946137/medium.jpeg,"High Park-Swansea, Toronto, ON, Canada",43.6420862412,-79.4629399413,122.0,Red-winged Blackbird
373,2025-01-07,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/462704249/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Bufflehead
12668,2025-06-15,,https://static.inaturalist.org/photos/522391776/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6456127915,-79.3212783249,2.0,Tree Swallow
2687,2025-03-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/474218628/medium.jpeg,"High Park-Swansea, Toronto, ON, Canada",43.6536712752,-79.4639640412,244.0,Red-tailed Hawk
22330,2025-12-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/597033040/medium.jpg,"Bushmills Sq, Toronto, ON, CA",43.80688,-79.278755,20.0,American Robin
3037,2025-03-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/475978766/medium.jpg,"Bayview Village, North York, ON, Canada",43.7835240342,-79.3762544029,646.0,Mallard
8783,2025-05-06,,https://static.inaturalist.org/photos/501224698/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6541116667,-79.3527966667,13.0,Common Yellowthroat
15599,2025-08-13,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/552803005/medium.jpg,"Ontario, CA",43.6075222187,-79.3854084378,480.0,Eastern Kingbird
11596,2025-06-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/515209324/medium.jpg,"Toronto, ON M4T 2V8, Canada",43.6951388763,-79.3812686205,190.0,Great Crested Flycatcher
6511,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491928930/medium.jpg,"Toronto, ON, Canada",43.694081704,-79.2564225199,474.0,Mourning Dove
17725,2025-09-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/569748368/medium.jpg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Grey Catbird
8487,2025-04-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/500342005/medium.jpeg,"Edenbridge-Humber Valley, Etobicoke, ON, Canada",43.6707539618,-79.5128405783,182.0,Blue Jay
2702,2025-03-05,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/474415363/medium.jpg,"North York General Hospital, Toronto, ON, CA",43.7683133333,-79.3622133333,4.0,Cooper's Hawk
14628,2025-07-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/543498175/medium.jpg,"North York, ON M2J 1G2, Canada",43.77445132,-79.34617284,9.0,Black-capped Chickadee
14048,2025-04-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/536841693/medium.jpg,"Lawrence Ave W, Toronto, ON, CA",43.709995,-79.4728083333,2.0,Canada Goose
16301,2025-08-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/559442001/medium.jpg,"New Toronto, Etobicoke, ON, Canada",43.5968300098,-79.5126702437,15.0,Cape May Warbler
4546,2025-04-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/484746786/medium.jpeg,"Toronto, ON M4W 2R8, Canada",43.6801633812,-79.3841097504,106.0,Hairy Woodpecker
3599,2025-03-21,,https://static.inaturalist.org/photos/478327284/medium.jpg,"Lower River St, Toronto, ON, CA",43.65663,-79.3554,8.0,Mourning Dove
17761,2025-09-21,CC-BY-NC,,"Ontario, CA",43.6554870175,-79.5210985203,22.0,White-breasted Nuthatch
23121,2025-12-24,,https://static.inaturalist.org/photos/602393209/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6435392037,-79.4596173663,31.0,Black-capped Chickadee
677,2025-01-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464199476/medium.jpeg,"Toronto, CA-ON, CA",43.5907250988,-79.5120179281,24.0,White-winged Crossbill
22251,2025-11-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/595984806/medium.jpg,"Colonel Samuel Smith Park, 3145 Lake Shore Blvd W, Etobicoke, ON M8V 4B6, Canada",43.591398,-79.5133857,198.0,Bufflehead
1342,2025-02-02,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/467697191/medium.jpg,"Cardiff Rd, Toronto, ON, CA",43.7130111182,-79.3840166777,39.0,Dark-eyed Junco
16761,2025-09-05,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/562950634/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Common Yellowthroat
7036,2025-04-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/494367465/medium.jpg,"Toronto, ON, CA",43.6869058852,-79.3668594585,4.0,Mourning Dove
18038,2025-09-24,,https://static.inaturalist.org/photos/571661594/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6543283333,-79.3526616667,14.0,Black-throated Blue Warbler
14004,2025-07-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/536342395/medium.jpg,"Ontario, CA",43.789061543,-79.519210281,97.0,Mute Swan
2036,2025-01-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/471279759/medium.jpg,"Ontario, CA",43.6910563261,-79.3543937423,8.0,Long-eared Owl
5650,2025-04-20,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/489112133/medium.jpeg,"Leaside-Bennington, Toronto, ON, Canada",43.7198467716,-79.3546410859,2.0,Red-winged Blackbird
23807,2025-08-30,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/609951538/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6424027778,-79.4574194444,8.0,Great Blue Heron
9190,2025-05-06,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/502399527/medium.jpeg,"Colonel  Samuel Smith Park, Toronto, ON, Canada",43.5906511232,-79.5131823425,683.0,Black-throated Blue Warbler
6310,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491714514/medium.jpeg,"High Park-Swansea, Toronto, ON, Canada",43.645057288,-79.4581971359,354.0,House Sparrow
17991,2025-09-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/571244077/medium.jpg,"Ward's Island, Toronto, ON M5J 2M9, Canada",43.6263369,-79.3575012,185.0,Double-crested Cormorant
18410,2025-09-28,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/573459333/medium.jpg,"Tommy Thompson Park , Toronto, ON, Canada",43.6298051024,-79.3258977047,141.0,American Bittern
14235,2025-07-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/538803712/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,Great Crested Flycatcher
16128,2025-08-26,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/558129232/medium.jpg,"Scarborough, ON M1P 3P5, Canada",43.7629911911,-79.2681954056,384.0,Northern Cardinal
16066,2025-08-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/558740960/medium.jpg,"Iceboat Terr, Toronto, ON, CA",43.6401416667,-79.3977966667,24.0,Common Grackle
2708,2025-03-04,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/474417871/medium.jpg,"South Riverdale, Toronto, ON, Canada",43.6515275666,-79.3225090329,4.0,Northern Cardinal
23069,2025-12-23,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/602113846/medium.jpg,"Toronto, ON, CA",43.7096416667,-79.226325,4.0,Trumpeter Swan
3423,2025-03-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/477642030/medium.jpg,"Ellesmere Rd, Toronto, ON, CA",43.7626228269,-79.2963389726,23.0,Killdeer
7039,2025-04-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/494370017/medium.jpg,"Sackville St, Toronto, ON, CA",43.6683383333,-79.366355,26.0,Mourning Dove
3099,2025-02-05,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/476160602/medium.jpeg,"The Queensway – Humber Bay, Etobicoke, ON, Canada",43.6234058506,-79.4763418997,619.0,Trumpeter Swan
19593,2025-10-14,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/580394585/medium.jpg,"Bayview Village, North York, ON, Canada",43.78203994,-79.3737618281,491.0,Cedar Waxwing
21132,2025-11-08,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/589499639/medium.jpg,"Rouge National Urban Park, Rouge Beach and Marsh, 195 Rouge Hills Dr, Scarborough, ON M1C 2Z1, Canada",43.789969,-79.1216979,185.0,American Wigeon
12606,2025-06-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/521529791/medium.jpg,"High Park Ave, Toronto, ON, CA",43.6601533333,-79.4675366667,20.0,Red-tailed Hawk
3604,2025-03-19,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/478334758/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,American Robin
8460,2025-05-04,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/500304508/medium.jpeg,"73 Cardiff Rd, North York, ON M4P 2P4, Canada",43.713027,-79.3841394,179.0,Blue Jay
6529,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/491929256/medium.jpg,"Toronto, ON, Canada",43.694081704,-79.2564225199,474.0,Ruby-crowned Kinglet
12923,2025-06-03,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/524779009/medium.jpg,"The Queensway – Humber Bay, Etobicoke, ON, Canada",43.6223155603,-79.4751286424,207.0,Red-necked Grebe
8601,2025-05-05,,https://static.inaturalist.org/photos/500708393/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6539916667,-79.351875,5.0,White-throated Sparrow
16344,2025-08-29,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/559589877/medium.jpg,"Ashbridges Bay Park, Toronto, ON, CA",43.65625,-79.3083033333,4.0,Great Egret
19561,2025-10-14,,https://static.inaturalist.org/photos/580350588/medium.jpg,"Corktown Common, Toronto, ON, CA",43.653655,-79.3516616667,8.0,White-throated Sparrow
4656,2025-04-10,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/487594633/medium.jpg,"William Hancox Ave, Toronto, ON, CA",43.6871216667,-79.2927466667,3.0,American Robin
22416,2025-11-30,,https://static.inaturalist.org/photos/598078062/medium.jpg,"Toronto, CA-ON, CA",43.6229865427,-79.3253402039,141.0,Ruddy Duck
22073,2025-11-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/594855277/medium.jpg,"Bayview Village, Toronto, ON, Canada",43.777636267,-79.3704431046,61.0,White-breasted Nuthatch
19564,2025-09-13,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/580322023/medium.jpg,"Ontario, CA",43.6374305295,-79.5225151241,43.0,Great Blue Heron
8056,2025-05-02,,https://static.inaturalist.org/photos/499024026/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6539883333,-79.35183,7.0,Black-and-white Warbler
9391,2025-05-10,,https://static.inaturalist.org/photos/503277640/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.641421025,-79.4633173942,4.0,Northern Cardinal
10933,2025-05-26,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/511001714/medium.jpg,"High Park-Swansea, Toronto, ON, Canada",43.6404766159,-79.4646606619,240.0,Northern Rough-winged Swallow
23372,2025-12-27,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/603087187/medium.jpg,"Martin Goodman Tr, Toronto, ON, CA",43.66558,-79.2982633333,4.0,Long-tailed Duck
2143,2025-02-23,,https://static.inaturalist.org/photos/472110983/medium.jpg,"Toronto, ON, Canada",43.621717827,-79.3268403366,31.0,Red-breasted Merganser
6876,2025-04-25,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/493599564/medium.jpeg,"Rouge Marsh, Toronto, ON, Canada",43.7923549154,-79.1211683818,25.0,Wood Duck
7567,2025-04-29,,https://static.inaturalist.org/photos/496982729/medium.jpg,"Corktown Common, Toronto, ON, CA",43.6543833333,-79.3528216667,47.0,White-crowned Sparrow
20521,2025-10-11,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/586019234/medium.jpg,"Evergreen Brick Works, 550 Bayview Ave, Toronto, ON M4W 3X8, Canada",43.6843314,-79.3647127,457.0,Belted Kingfisher
7069,2025-04-27,,https://static.inaturalist.org/photos/494460746/medium.jpg,"West Don River Tr, Toronto, ON, CA",43.714305,-79.3418366667,4.0,Brown-headed Cowbird
6643,2025-04-25,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/492297923/medium.png,"Toronto, ON, Canada",43.6149057337,-79.3735479358,318.0,American Herring Gull
20932,2025-11-03,,https://static.inaturalist.org/photos/588017631/medium.jpg,"Lake Ontario, Toronto, ON, CA",43.6243929229,-79.3319037022,283.0,Barrow's Goldeneye
12444,2025-06-01,,https://static.inaturalist.org/photos/520063604/medium.jpg,"Givins St, Toronto, ON, CA",43.6465616667,-79.4182966667,12.0,House Sparrow
1046,2025-01-26,,https://static.inaturalist.org/photos/466190527/medium.jpeg,"Port Lands, Toronto, ON, Canada",43.6480117162,-79.3289548159,186.0,Trumpeter Swan
838,2025-01-18,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/464611825/medium.jpeg,"Rouge, Scarborough, ON, Canada",43.83163878,-79.1700569075,279.0,Barred Owl
